"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"dgcQ",5.97017416388441,2.49141692474336,0.856541498723815,2.90869377427176,0.00362942175516564,0.00788009588283711
"dgcT",0,NA,NA,NA,NA,NA
"dgcZ",0,NA,NA,NA,NA,NA
"dgkA",0,NA,NA,NA,NA,NA
"dgoA",0,NA,NA,NA,NA,NA
"dgoD",0,NA,NA,NA,NA,NA
"dgoK",0,NA,NA,NA,NA,NA
"dgoR",0,NA,NA,NA,NA,NA
"dgoT",0,NA,NA,NA,NA,NA
"dgt",0,NA,NA,NA,NA,NA
"dhaK",0,NA,NA,NA,NA,NA
"dhaL",0,NA,NA,NA,NA,NA
"dhaM",0,NA,NA,NA,NA,NA
"dhaR",0,NA,NA,NA,NA,NA
"diaA",0,NA,NA,NA,NA,NA
"dicA",63.1117990559541,-4.73072925894748,0.312797740456686,-15.1239240156933,1.12626470685915e-51,1.08571917741222e-50
"dicB",0,NA,NA,NA,NA,NA
"dicC",0,NA,NA,NA,NA,NA
"dicF",0,NA,NA,NA,NA,NA
"digH",0.0638340122005275,-1.07962731419892,3.5338115409304,-0.305513551499317,0.759975050434102,0.810415872365568
"dinB",0,NA,NA,NA,NA,NA
"dinD",0,NA,NA,NA,NA,NA
"dinF",0,NA,NA,NA,NA,NA
"dinG",0,NA,NA,NA,NA,NA
"dinI",0,NA,NA,NA,NA,NA
"dinJ",0,NA,NA,NA,NA,NA
"dinQ",8.63754813322638,0.0213352659525616,0.502129177226966,0.042489596144137,0.966108405336087,0.974192994502079
"djlA",0,NA,NA,NA,NA,NA
"djlB",0,NA,NA,NA,NA,NA
"djlC",0,NA,NA,NA,NA,NA
"dkgA",0,NA,NA,NA,NA,NA
"dkgB",0,NA,NA,NA,NA,NA
"dksA",0,NA,NA,NA,NA,NA
"dld",0,NA,NA,NA,NA,NA
"dmlA",0,NA,NA,NA,NA,NA
"dmlR",0,NA,NA,NA,NA,NA
"dmsA",0,NA,NA,NA,NA,NA
"dmsB",0,NA,NA,NA,NA,NA
"dmsC",0,NA,NA,NA,NA,NA
"dmsD",0,NA,NA,NA,NA,NA
"dnaA",0,NA,NA,NA,NA,NA
"dnaB",0,NA,NA,NA,NA,NA
"dnaC",0,NA,NA,NA,NA,NA
"dnaE",23.0968783657875,-3.92311924887377,1.10550033856461,-3.54872731560407,0.000387097720089215,0.000942328793348494
"dnaG",44.7248686887511,-0.272868776446187,0.200573487395219,-1.36044289796145,0.173689811226593,0.258390398182771
"dnaJ",0,NA,NA,NA,NA,NA
"dnaK",1006.98077138797,-3.82676637154596,0.061473806149304,-62.2503568796721,0,0
"dnaN",0,NA,NA,NA,NA,NA
"dnaQ",0,NA,NA,NA,NA,NA
"dnaT",0,NA,NA,NA,NA,NA
"dnaX",0,NA,NA,NA,NA,NA
"dolP",0,NA,NA,NA,NA,NA
"dosC",0,NA,NA,NA,NA,NA
"dosP",0,NA,NA,NA,NA,NA
"dpaA",0,NA,NA,NA,NA,NA
"dpiA",0,NA,NA,NA,NA,NA
"dpiB",0,NA,NA,NA,NA,NA
"dppA",0,NA,NA,NA,NA,NA
"dppB",59.0282942855715,2.25282500401107,0.283548128539225,7.94512386880175,1.93996831931879e-15,9.35064729911658e-15
"dppC",0,NA,NA,NA,NA,NA
"dppD",0,NA,NA,NA,NA,NA
"dppF",0,NA,NA,NA,NA,NA
"dps",0,NA,NA,NA,NA,NA
"drpB",0,NA,NA,NA,NA,NA
"dsbA",0,NA,NA,NA,NA,NA
"dsbB",0,NA,NA,NA,NA,NA
"dsbC",0,NA,NA,NA,NA,NA
"dsbD",0,NA,NA,NA,NA,NA
"dsbG",0,NA,NA,NA,NA,NA
"dsdA",0,NA,NA,NA,NA,NA
"dsdC",0,NA,NA,NA,NA,NA
"dsdX",0,NA,NA,NA,NA,NA
"dsrA",0,NA,NA,NA,NA,NA
"dsrB",0,NA,NA,NA,NA,NA
"dtd",0,NA,NA,NA,NA,NA
"dtpA",0,NA,NA,NA,NA,NA
"dtpB",0,NA,NA,NA,NA,NA
"dtpC",0,NA,NA,NA,NA,NA
"dtpD",0,NA,NA,NA,NA,NA
"dusA",0,NA,NA,NA,NA,NA
"dusB",0,NA,NA,NA,NA,NA
"dusC",0,NA,NA,NA,NA,NA
"dut",0,NA,NA,NA,NA,NA
"dxr",0,NA,NA,NA,NA,NA
"dxs",0,NA,NA,NA,NA,NA
"eaeH",0,NA,NA,NA,NA,NA
"eamA",0,NA,NA,NA,NA,NA
"eamB",0,NA,NA,NA,NA,NA
"ebgA",0,NA,NA,NA,NA,NA
"ebgC",0,NA,NA,NA,NA,NA
"ebgR",0,NA,NA,NA,NA,NA
"ecnA",0,NA,NA,NA,NA,NA
"ecnB",0,NA,NA,NA,NA,NA
"eco",0,NA,NA,NA,NA,NA
"ecpA",0,NA,NA,NA,NA,NA
"ecpB",0,NA,NA,NA,NA,NA
"ecpC",0,NA,NA,NA,NA,NA
"ecpD",0,NA,NA,NA,NA,NA
"ecpE",0,NA,NA,NA,NA,NA
"eda",0,NA,NA,NA,NA,NA
"edd",0,NA,NA,NA,NA,NA
"efeB",0,NA,NA,NA,NA,NA
"efeO",0,NA,NA,NA,NA,NA
"efeU",19.4159593624609,-0.824382778983838,0.39834763585394,-2.06950589079462,0.0384986391145664,0.0702891820197765
"efp",0,NA,NA,NA,NA,NA
"elaA",0,NA,NA,NA,NA,NA
"elaB",236.930431239326,3.23093021013671,0.160340812206221,20.1503919412687,2.66991795865424e-90,5.84954752759702e-89
"elaD",0,NA,NA,NA,NA,NA
"elbB",0,NA,NA,NA,NA,NA
"elfA",0,NA,NA,NA,NA,NA
"elfC",0,NA,NA,NA,NA,NA
"elfD",0,NA,NA,NA,NA,NA
"elfG",0,NA,NA,NA,NA,NA
"elyC",0,NA,NA,NA,NA,NA
"emrA",0,NA,NA,NA,NA,NA
"emrB",0,NA,NA,NA,NA,NA
"emrD",0,NA,NA,NA,NA,NA
"emrE",0,NA,NA,NA,NA,NA
"emrK",0,NA,NA,NA,NA,NA
"emrY",0,NA,NA,NA,NA,NA
"emtA",0,NA,NA,NA,NA,NA
"endA",0,NA,NA,NA,NA,NA
"eno",0,NA,NA,NA,NA,NA
"entA",0,NA,NA,NA,NA,NA
"entB",0,NA,NA,NA,NA,NA
"entC",0,NA,NA,NA,NA,NA
"entD",0,NA,NA,NA,NA,NA
"entE",0,NA,NA,NA,NA,NA
"entF",0,NA,NA,NA,NA,NA
"entH",0,NA,NA,NA,NA,NA
"entS",0,NA,NA,NA,NA,NA
"envC",0,NA,NA,NA,NA,NA
"envR",0,NA,NA,NA,NA,NA
"envY",0,NA,NA,NA,NA,NA
"envZ",0,NA,NA,NA,NA,NA
"epd",0,NA,NA,NA,NA,NA
"epmA",0,NA,NA,NA,NA,NA
"epmB",0,NA,NA,NA,NA,NA
"epmC",0,NA,NA,NA,NA,NA
"eptA",0,NA,NA,NA,NA,NA
"eptB",20.6872554320144,-1.40108450679392,0.278988079133437,-5.02202284465277,5.1130100070989e-07,1.53364971324773e-06
"eptC",0,NA,NA,NA,NA,NA
"era",0,NA,NA,NA,NA,NA
"erpA",0,NA,NA,NA,NA,NA
"esrE",0,NA,NA,NA,NA,NA
"essD",3.93234391680874,-4.25601647661094,2.10658969697748,-2.02033480118005,0.0433486713031815,0.0785490961208025
"essQ",0,NA,NA,NA,NA,NA
"etk",0,NA,NA,NA,NA,NA
"etp",0,NA,NA,NA,NA,NA
"ettA",0,NA,NA,NA,NA,NA
"eutA",0,NA,NA,NA,NA,NA
"eutB",0,NA,NA,NA,NA,NA
"eutC",0,NA,NA,NA,NA,NA
"eutD",0,NA,NA,NA,NA,NA
"eutE",0,NA,NA,NA,NA,NA
"eutG",0,NA,NA,NA,NA,NA
"eutH",0,NA,NA,NA,NA,NA
"eutJ",0,NA,NA,NA,NA,NA
"eutK",0,NA,NA,NA,NA,NA
"eutL",0,NA,NA,NA,NA,NA
"eutM",0,NA,NA,NA,NA,NA
"eutN",0,NA,NA,NA,NA,NA
"eutP",0,NA,NA,NA,NA,NA
"eutQ",0,NA,NA,NA,NA,NA
"eutR",0,NA,NA,NA,NA,NA
"eutS",0,NA,NA,NA,NA,NA
"eutT",0,NA,NA,NA,NA,NA
"evgA",0,NA,NA,NA,NA,NA
"evgL",0,NA,NA,NA,NA,NA
"evgS",5.5111420770015,-6.83846079826275,3.39608266537745,-2.01363202020369,0.0440481820389817,0.0792209841148849
"exbB",0,NA,NA,NA,NA,NA
"exbD",0,NA,NA,NA,NA,NA
"exoD",0,NA,NA,NA,NA,NA
"exoX",0,NA,NA,NA,NA,NA
"exuR",0,NA,NA,NA,NA,NA
"exuT",0,NA,NA,NA,NA,NA
"eyeA",0,NA,NA,NA,NA,NA
"fabA",0,NA,NA,NA,NA,NA
"fabB",0,NA,NA,NA,NA,NA
"fabD",0,NA,NA,NA,NA,NA
"fabF",0.808756650164196,-2.37731818405872,1.84797901471827,-1.28644219719191,0.198288779661071,0.291387779867794
"fabG",0,NA,NA,NA,NA,NA
"fabH",8.27433422157429,-3.28790973777301,1.51014644699682,-2.1772125109532,0.0294647152709861,0.0542060792389897
"fabI",0,NA,NA,NA,NA,NA
"fabR",0,NA,NA,NA,NA,NA
"fabY",0,NA,NA,NA,NA,NA
"fabZ",0,NA,NA,NA,NA,NA
"fadA",0,NA,NA,NA,NA,NA
"fadB",0,NA,NA,NA,NA,NA
"fadD",0,NA,NA,NA,NA,NA
"fadE",0,NA,NA,NA,NA,NA
"fadH",0,NA,NA,NA,NA,NA
"fadI",0,NA,NA,NA,NA,NA
"fadJ",0,NA,NA,NA,NA,NA
"fadK",0,NA,NA,NA,NA,NA
"fadL",0,NA,NA,NA,NA,NA
"fadM",0,NA,NA,NA,NA,NA
"fadR",0,NA,NA,NA,NA,NA
"fau",0,NA,NA,NA,NA,NA
"fbaA",0,NA,NA,NA,NA,NA
"fbaB",0,NA,NA,NA,NA,NA
"fbp",0,NA,NA,NA,NA,NA
"fcl",0,NA,NA,NA,NA,NA
"fdhD",0,NA,NA,NA,NA,NA
"fdhE",0,NA,NA,NA,NA,NA
"fdhF",0,NA,NA,NA,NA,NA
"fdnG",0,NA,NA,NA,NA,NA
"fdnH",0,NA,NA,NA,NA,NA
"fdnI",0,NA,NA,NA,NA,NA
"fdoG",0,NA,NA,NA,NA,NA
"fdoH",0,NA,NA,NA,NA,NA
"fdoI",0,NA,NA,NA,NA,NA
"fdrA",0,NA,NA,NA,NA,NA
"fdx",0,NA,NA,NA,NA,NA
"feaB",0,NA,NA,NA,NA,NA
"feaR",0,NA,NA,NA,NA,NA
"fecA",0,NA,NA,NA,NA,NA
"fecB",0,NA,NA,NA,NA,NA
"fecC",0,NA,NA,NA,NA,NA
"fecD",0,NA,NA,NA,NA,NA
"fecE",0,NA,NA,NA,NA,NA
"fecI",0,NA,NA,NA,NA,NA
"fecR",0,NA,NA,NA,NA,NA
"feoA",0,NA,NA,NA,NA,NA
"feoB",0,NA,NA,NA,NA,NA
"feoC",0,NA,NA,NA,NA,NA
"fepA",0,NA,NA,NA,NA,NA
"fepB",0,NA,NA,NA,NA,NA
"fepC",0,NA,NA,NA,NA,NA
"fepD",0,NA,NA,NA,NA,NA
"fepE",0,NA,NA,NA,NA,NA
"fepG",0,NA,NA,NA,NA,NA
"fes",0,NA,NA,NA,NA,NA
"fetA",0,NA,NA,NA,NA,NA
"fetB",0,NA,NA,NA,NA,NA
"ffh",140.101805258971,-1.29115081207826,0.119021179048679,-10.8480761356783,2.03667036575115e-27,1.40239302327436e-26
"ffs",0,NA,NA,NA,NA,NA
"fhlA",0,NA,NA,NA,NA,NA
"fhuA",16.3289765845289,6.60368745914846,1.04216863566071,6.33648646983305,2.3506381330729e-10,8.9921236519138e-10
"fhuB",0,NA,NA,NA,NA,NA
"fhuC",0,NA,NA,NA,NA,NA
"fhuD",0,NA,NA,NA,NA,NA
"fhuE",0,NA,NA,NA,NA,NA
"fhuF",349.748429052958,-2.36351728146071,0.0813639481932823,-29.0487044193837,1.59788544587238e-185,5.5012913207892e-184
"fic",0,NA,NA,NA,NA,NA
"fieF",0,NA,NA,NA,NA,NA
"fimA",0,NA,NA,NA,NA,NA
"fimB",0,NA,NA,NA,NA,NA
"fimC",0,NA,NA,NA,NA,NA
"fimD",0,NA,NA,NA,NA,NA
"fimE",0,NA,NA,NA,NA,NA
"fimF",0,NA,NA,NA,NA,NA
"fimG",0,NA,NA,NA,NA,NA
"fimH",0,NA,NA,NA,NA,NA
"fimI",0,NA,NA,NA,NA,NA
"fimZ",0,NA,NA,NA,NA,NA
"fis",0,NA,NA,NA,NA,NA
"fiu",0,NA,NA,NA,NA,NA
"fixA",0,NA,NA,NA,NA,NA
"fixB",0,NA,NA,NA,NA,NA
"fixC",0,NA,NA,NA,NA,NA
"fixX",0,NA,NA,NA,NA,NA
"fklB",0,NA,NA,NA,NA,NA
"fkpA",0,NA,NA,NA,NA,NA
"fkpB",0,NA,NA,NA,NA,NA
"fldA",0,NA,NA,NA,NA,NA
"fldB",0,NA,NA,NA,NA,NA
"flgA",0,NA,NA,NA,NA,NA
"flgB",0,NA,NA,NA,NA,NA
"flgC",0,NA,NA,NA,NA,NA
"flgD",0,NA,NA,NA,NA,NA
"flgE",0,NA,NA,NA,NA,NA
"flgF",0,NA,NA,NA,NA,NA
"flgG",0,NA,NA,NA,NA,NA
"flgH",0,NA,NA,NA,NA,NA
"flgI",0,NA,NA,NA,NA,NA
"flgJ",0,NA,NA,NA,NA,NA
"flgK",0,NA,NA,NA,NA,NA
"flgL",0,NA,NA,NA,NA,NA
"flgM",0,NA,NA,NA,NA,NA
"flgN",0,NA,NA,NA,NA,NA
"flgO",0,NA,NA,NA,NA,NA
"flhA",0,NA,NA,NA,NA,NA
"flhB",0.0674604121240575,-1.07962731419892,3.5338115409304,-0.305513551499317,0.759975050434102,0.810415872365568
"flhC",0,NA,NA,NA,NA,NA
"flhD",0,NA,NA,NA,NA,NA
"flhE",0,NA,NA,NA,NA,NA
"fliA",0,NA,NA,NA,NA,NA
"fliC",1373.38616680584,2.73372189538645,0.0696667233574945,39.2399952751957,0,0
"fliD",47.3086456617351,4.30680455501352,0.478965907506107,8.99188123313057,2.43034259314835e-19,1.46428141237188e-18
"fliE",0,NA,NA,NA,NA,NA
"fliF",0,NA,NA,NA,NA,NA
"fliG",0,NA,NA,NA,NA,NA
"fliH",0,NA,NA,NA,NA,NA
"fliI",0,NA,NA,NA,NA,NA
"fliJ",0,NA,NA,NA,NA,NA
"fliK",0,NA,NA,NA,NA,NA
"fliL",0,NA,NA,NA,NA,NA
"fliM",0,NA,NA,NA,NA,NA
"fliN",0,NA,NA,NA,NA,NA
"fliO",0,NA,NA,NA,NA,NA
"fliP",0,NA,NA,NA,NA,NA
"fliQ",0,NA,NA,NA,NA,NA
"fliR",0,NA,NA,NA,NA,NA
"fliS",0,NA,NA,NA,NA,NA
"fliT",0,NA,NA,NA,NA,NA
"fliX",0,NA,NA,NA,NA,NA
"fliZ",0,NA,NA,NA,NA,NA
"flk",0,NA,NA,NA,NA,NA
"flu",0,NA,NA,NA,NA,NA
"flxA",0,NA,NA,NA,NA,NA
"fmt",0,NA,NA,NA,NA,NA
"fnr",0,NA,NA,NA,NA,NA
"fnrS",0,NA,NA,NA,NA,NA
"focA",0,NA,NA,NA,NA,NA
"focB",0,NA,NA,NA,NA,NA
"folA",0,NA,NA,NA,NA,NA
"folB",0,NA,NA,NA,NA,NA
"folC",0,NA,NA,NA,NA,NA
"folD",0,NA,NA,NA,NA,NA
"folE",0,NA,NA,NA,NA,NA
"folK",0,NA,NA,NA,NA,NA
"folM",0,NA,NA,NA,NA,NA
"folP",0,NA,NA,NA,NA,NA
"folX",0.404762472744345,1.26781605268167,3.43283859325531,0.36932003012685,0.711889197365,0.810415872365568
"fpr",15.9140167991125,-2.32923784914885,0.786757400447304,-2.96055410196914,0.00307086180828302,0.0067279790526928
"frc",0,NA,NA,NA,NA,NA
"frdA",0,NA,NA,NA,NA,NA
"frdB",0,NA,NA,NA,NA,NA
"frdC",0,NA,NA,NA,NA,NA
"frdD",0,NA,NA,NA,NA,NA
"fre",0,NA,NA,NA,NA,NA
"frlA",0,NA,NA,NA,NA,NA
"frlB",0,NA,NA,NA,NA,NA
"frlC",0,NA,NA,NA,NA,NA
"frlD",0,NA,NA,NA,NA,NA
"frlR",0,NA,NA,NA,NA,NA
"frmA",0,NA,NA,NA,NA,NA
"frmB",0,NA,NA,NA,NA,NA
"frmR",0,NA,NA,NA,NA,NA
"frr",0,NA,NA,NA,NA,NA
"frsA",0,NA,NA,NA,NA,NA
"fruA",0,NA,NA,NA,NA,NA
"fruB",0,NA,NA,NA,NA,NA
"fruK",0,NA,NA,NA,NA,NA
"frvA",0,NA,NA,NA,NA,NA
"frvB",0,NA,NA,NA,NA,NA
"frvR",0,NA,NA,NA,NA,NA
"frvX",0,NA,NA,NA,NA,NA
"frwB",0,NA,NA,NA,NA,NA
"frwC",0,NA,NA,NA,NA,NA
"frwD",0,NA,NA,NA,NA,NA
"fryA",0,NA,NA,NA,NA,NA
"fryB",0,NA,NA,NA,NA,NA
"fryC",0,NA,NA,NA,NA,NA
"fsaA",0,NA,NA,NA,NA,NA
"fsaB",0,NA,NA,NA,NA,NA
"fsr",0,NA,NA,NA,NA,NA
"ftnA",0,NA,NA,NA,NA,NA
"ftnB",5.69914234835666,-2.07346962902218,1.22984453461415,-1.68596076224603,0.091803357181872,0.146520589939279
"ftp",0,NA,NA,NA,NA,NA
"ftsA",0,NA,NA,NA,NA,NA
"ftsB",0,NA,NA,NA,NA,NA
"ftsE",0,NA,NA,NA,NA,NA
"ftsH",0,NA,NA,NA,NA,NA
"ftsI",0,NA,NA,NA,NA,NA
"ftsK",0,NA,NA,NA,NA,NA
"ftsL",0,NA,NA,NA,NA,NA
"ftsN",0,NA,NA,NA,NA,NA
"ftsO",0,NA,NA,NA,NA,NA
"ftsP",0,NA,NA,NA,NA,NA
"ftsQ",0,NA,NA,NA,NA,NA
"ftsW",0,NA,NA,NA,NA,NA
"ftsX",0,NA,NA,NA,NA,NA
"ftsY",0,NA,NA,NA,NA,NA
"ftsZ",0,NA,NA,NA,NA,NA
"fucA",0,NA,NA,NA,NA,NA
"fucI",0,NA,NA,NA,NA,NA
"fucK",0,NA,NA,NA,NA,NA
"fucO",0,NA,NA,NA,NA,NA
"fucP",0,NA,NA,NA,NA,NA
"fucR",0,NA,NA,NA,NA,NA
"fucU",0,NA,NA,NA,NA,NA
"fumA",0,NA,NA,NA,NA,NA
"fumB",0,NA,NA,NA,NA,NA
"fumC",0,NA,NA,NA,NA,NA
"fumD",0,NA,NA,NA,NA,NA
"fumE",0,NA,NA,NA,NA,NA
"fur",0,NA,NA,NA,NA,NA
"fusA",0,NA,NA,NA,NA,NA
"fxsA",0,NA,NA,NA,NA,NA
"gabD",0,NA,NA,NA,NA,NA
"gabP",0.0638340122005275,-1.07962731419892,3.5338115409304,-0.305513551499317,0.759975050434102,0.810415872365568
"gabT",0,NA,NA,NA,NA,NA
"gadA",0,NA,NA,NA,NA,NA
"gadB",0,NA,NA,NA,NA,NA
"gadC",0,NA,NA,NA,NA,NA
"gadE",0,NA,NA,NA,NA,NA
"gadF",0,NA,NA,NA,NA,NA
"gadW",0,NA,NA,NA,NA,NA
"gadX",127.170976452216,2.4749899384364,0.185743060445165,13.3248043426477,1.66067588261868e-40,1.33407629237034e-39
"gadY",0,NA,NA,NA,NA,NA
"galE",0,NA,NA,NA,NA,NA
"galF",0,NA,NA,NA,NA,NA
"galK",0,NA,NA,NA,NA,NA
"galM",0,NA,NA,NA,NA,NA
"galP",0,NA,NA,NA,NA,NA
"galR",0,NA,NA,NA,NA,NA
"galS",0,NA,NA,NA,NA,NA
"galT",0,NA,NA,NA,NA,NA
"galU",0,NA,NA,NA,NA,NA
"gapA",0,NA,NA,NA,NA,NA
"gapC",0,NA,NA,NA,NA,NA
"garD",0,NA,NA,NA,NA,NA
"garK",0,NA,NA,NA,NA,NA
"garL",0,NA,NA,NA,NA,NA
"garP",0,NA,NA,NA,NA,NA
"garR",0,NA,NA,NA,NA,NA
"gatA",0,NA,NA,NA,NA,NA
"gatB",0,NA,NA,NA,NA,NA
"gatC",0,NA,NA,NA,NA,NA
"gatD",0,NA,NA,NA,NA,NA
"gatR",0,NA,NA,NA,NA,NA
"gatY",1027.45057666557,2.4407233533436,0.0624458289979318,39.0854504217478,0,0
"gatZ",0,NA,NA,NA,NA,NA
"gcd",0,NA,NA,NA,NA,NA
"gcl",0,NA,NA,NA,NA,NA
"gcvA",0,NA,NA,NA,NA,NA
"gcvB",0,NA,NA,NA,NA,NA
"gcvH",0,NA,NA,NA,NA,NA
"gcvP",0,NA,NA,NA,NA,NA
"gcvR",0,NA,NA,NA,NA,NA
"gcvT",0,NA,NA,NA,NA,NA
"gdhA",0,NA,NA,NA,NA,NA
"gdx",0,NA,NA,NA,NA,NA
"gfcA",0,NA,NA,NA,NA,NA
"gfcB",0,NA,NA,NA,NA,NA
"gfcC",0,NA,NA,NA,NA,NA
"gfcD",0,NA,NA,NA,NA,NA
"gfcE",0,NA,NA,NA,NA,NA
"ggt",0,NA,NA,NA,NA,NA
"ghoS",0,NA,NA,NA,NA,NA
"ghoT",0,NA,NA,NA,NA,NA
"ghrA",0,NA,NA,NA,NA,NA
"ghrB",0,NA,NA,NA,NA,NA
"ghxP",0,NA,NA,NA,NA,NA
"ghxQ",0,NA,NA,NA,NA,NA
"glaH",0,NA,NA,NA,NA,NA
"glaR",0,NA,NA,NA,NA,NA
"glcA",0,NA,NA,NA,NA,NA
"glcB",0,NA,NA,NA,NA,NA
"glcC",0,NA,NA,NA,NA,NA
"glcD",0,NA,NA,NA,NA,NA
"glcE",0,NA,NA,NA,NA,NA
"glcF",0,NA,NA,NA,NA,NA
"glcG",0,NA,NA,NA,NA,NA
"gldA",0,NA,NA,NA,NA,NA
"glf",191.534118673275,0.11917373734157,0.100460744156678,1.18627169589454,0.235515020522659,0.337851904440243
"glgA",0,NA,NA,NA,NA,NA
"glgB",0,NA,NA,NA,NA,NA
"glgC",0,NA,NA,NA,NA,NA
"glgP",15.0389744703521,-2.29176922537974,1.28645249536924,-1.78146432427881,0.0748366280299527,0.12498054189256
"glgS",0,NA,NA,NA,NA,NA
"glgX",0,NA,NA,NA,NA,NA
"glk",0,NA,NA,NA,NA,NA
"glmM",0,NA,NA,NA,NA,NA
"glmS",0,NA,NA,NA,NA,NA
"glmU",0,NA,NA,NA,NA,NA
"glmY",0,NA,NA,NA,NA,NA
"glmZ",0,NA,NA,NA,NA,NA
"glnA",0,NA,NA,NA,NA,NA
"glnB",0,NA,NA,NA,NA,NA
"glnD",0,NA,NA,NA,NA,NA
"glnE",0,NA,NA,NA,NA,NA
"glnG",0,NA,NA,NA,NA,NA
"glnH",0,NA,NA,NA,NA,NA
"glnK",0,NA,NA,NA,NA,NA
"glnL",0,NA,NA,NA,NA,NA
"glnP",0,NA,NA,NA,NA,NA
"glnQ",0,NA,NA,NA,NA,NA
"glnS",0,NA,NA,NA,NA,NA
"glnU",0,NA,NA,NA,NA,NA
"glnV",0,NA,NA,NA,NA,NA
"gloA",0,NA,NA,NA,NA,NA
"gloB",0,NA,NA,NA,NA,NA
"gloC",0,NA,NA,NA,NA,NA
"glpA",0,NA,NA,NA,NA,NA
"glpB",0,NA,NA,NA,NA,NA
"glpC",0,NA,NA,NA,NA,NA
"glpD",0,NA,NA,NA,NA,NA
"glpE",0,NA,NA,NA,NA,NA
"glpF",0,NA,NA,NA,NA,NA
"glpG",0,NA,NA,NA,NA,NA
"glpK",0,NA,NA,NA,NA,NA
"glpQ",0,NA,NA,NA,NA,NA
"glpR",0,NA,NA,NA,NA,NA
"glpT",0.0660376895896692,-1.07962731419892,3.5338115409304,-0.305513551499317,0.759975050434102,0.810415872365568
"glpX",0,NA,NA,NA,NA,NA
"glrK",0,NA,NA,NA,NA,NA
"glrR",0,NA,NA,NA,NA,NA
"glsA",0,NA,NA,NA,NA,NA
"glsB",0,NA,NA,NA,NA,NA
"gltA",0,NA,NA,NA,NA,NA
"gltB",2.94471625036808,1.156358346992,0.991667349867303,1.16607484066783,0.243584187845085,0.347359699826423
"gltD",0,NA,NA,NA,NA,NA
"gltF",0,NA,NA,NA,NA,NA
"gltI",0,NA,NA,NA,NA,NA
"gltJ",0,NA,NA,NA,NA,NA
"gltK",0,NA,NA,NA,NA,NA
"gltL",0,NA,NA,NA,NA,NA
"gltP",0,NA,NA,NA,NA,NA
"gltS",0,NA,NA,NA,NA,NA
"gltT",313.982849202024,2.12248889392187,0.12729424647169,16.6738792424047,2.02982876707006e-62,2.71771518257713e-61
"gltW",313.232109146278,2.11834717128725,0.123051367580416,17.2151452920902,2.04434056475282e-66,2.89815338885547e-65
"gltX",0,NA,NA,NA,NA,NA
"gluQ",0,NA,NA,NA,NA,NA
"glvB",0,NA,NA,NA,NA,NA
"glvC",0,NA,NA,NA,NA,NA
"glvG",0,NA,NA,NA,NA,NA
"glxK",0,NA,NA,NA,NA,NA
"glxR",0,NA,NA,NA,NA,NA
"glyA",0,NA,NA,NA,NA,NA
"glyQ",0,NA,NA,NA,NA,NA
"glyS",0,NA,NA,NA,NA,NA
"glyT",0,NA,NA,NA,NA,NA
"glyU",0,NA,NA,NA,NA,NA
"glyV",0,NA,NA,NA,NA,NA
"glyW",0,NA,NA,NA,NA,NA
"gmd",0,NA,NA,NA,NA,NA
"gmhA",0,NA,NA,NA,NA,NA
"gmhB",0,NA,NA,NA,NA,NA
"gmk",0,NA,NA,NA,NA,NA
"gmm",0,NA,NA,NA,NA,NA
"gnd",0,NA,NA,NA,NA,NA
"gnsA",0,NA,NA,NA,NA,NA
"gnsB",0,NA,NA,NA,NA,NA
"gntK",0,NA,NA,NA,NA,NA
"gntP",0,NA,NA,NA,NA,NA
"gntR",0,NA,NA,NA,NA,NA
"gntT",0,NA,NA,NA,NA,NA
"gntU",0,NA,NA,NA,NA,NA
"gor",0,NA,NA,NA,NA,NA
"gph",164.565073445454,0.0679582462152999,0.103163844548049,0.658740923363396,0.510062149173437,0.633633906962878
"gpmA",0,NA,NA,NA,NA,NA
"gpmM",0,NA,NA,NA,NA,NA
"gpp",0,NA,NA,NA,NA,NA
"gpr",2.65349856906905,3.98373999667462,2.09176635860434,1.90448612020543,0.0568469026346544,0.0985618959349044
"gpsA",144.678046644752,1.87388217253052,0.158559957915397,11.8181298555236,3.146101992275e-32,2.29760781860084e-31
"gpt",0,NA,NA,NA,NA,NA
"grcA",0,NA,NA,NA,NA,NA
"greA",0,NA,NA,NA,NA,NA
"greB",0,NA,NA,NA,NA,NA
"groL",0,NA,NA,NA,NA,NA
"groS",0,NA,NA,NA,NA,NA
"grpE",0,NA,NA,NA,NA,NA
"grxA",0,NA,NA,NA,NA,NA
"grxB",0,NA,NA,NA,NA,NA
"grxC",0,NA,NA,NA,NA,NA
"grxD",0,NA,NA,NA,NA,NA
"gshA",0,NA,NA,NA,NA,NA
"gshB",0,NA,NA,NA,NA,NA
"gsiA",0,NA,NA,NA,NA,NA
"gsiB",0,NA,NA,NA,NA,NA
"gsiC",0,NA,NA,NA,NA,NA
"gsiD",0,NA,NA,NA,NA,NA
"gsk",0,NA,NA,NA,NA,NA
"gspA",0,NA,NA,NA,NA,NA
"gspB",0,NA,NA,NA,NA,NA
"gspC",0,NA,NA,NA,NA,NA
"gspD",0,NA,NA,NA,NA,NA
"gspE",0,NA,NA,NA,NA,NA
"gspF",0,NA,NA,NA,NA,NA
"gspG",0,NA,NA,NA,NA,NA
"gspH",0,NA,NA,NA,NA,NA
"gspI",0,NA,NA,NA,NA,NA
"gspJ",0,NA,NA,NA,NA,NA
