"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1",476.838460495941,6.08854459955293,0.117767619740265,51.699648961074,0,0
"2",539.43973654841,-4.3803462368873,0.109281404619276,-40.0831802276694,0,0
"3",1180.42081589145,-3.727957109479,0.0770390534741987,-48.3904843239999,0,0
"4",53542.13322183,-4.77042866370349,0.0525748070437763,-90.7360184837464,0,0
"5",307.988944302118,-4.14286812435137,0.102250040966741,-40.5170314376589,0,0
"6",714.665547000004,-2.6487722114259,0.0821767680020891,-32.2326160522469,6.16508541015922e-228,2.39410816761183e-226
"7",167.066610415493,-6.25826620026752,0.224484005077985,-27.8784503960246,4.8701501109148e-171,1.6210642512045e-169
"8",700.229442044823,3.66254026842672,0.135590287519046,27.0118187330508,1.07358929305686e-160,3.12682881602809e-159
"9",191.317147431636,-3.76215079551479,0.152122729445514,-24.7310234915439,4.96169740826134e-135,1.28452832902766e-133
"10",608.247500571515,-4.9384086693427,0.199881239253632,-24.7067142858579,9.05778133220331e-135,2.11046305040337e-133
"11",37883.3886332785,-1.26591855550918,0.0550860428693876,-22.9807495613861,7.26230876283404e-117,1.53828903794576e-115
"12",427952.213367007,1.12426316670181,0.0522505948480039,21.5167534450522,1.08498747232254e-102,2.10668400875959e-101
"13",87.3524355754468,2.68145993777428,0.132127434616119,20.294497850238,1.43816414286714e-91,2.57763265606188e-90
"14",191.078334910567,2.34630685128485,0.120794650308763,19.4239301598825,4.84373472815439e-84,8.06135851185694e-83
"15",182.182175432802,-6.71991029187159,0.346689189907913,-19.3830972741219,1.07196756046594e-83,1.66512294392377e-82
"16",121.290884395713,2.29296542553402,0.118463943540742,19.355808670555,1.82113978463178e-83,2.65203481137003e-82
"17",73.9508548144466,-4.35277599609602,0.227587886141437,-19.1256928033109,1.54309573511505e-81,2.11494886048121e-80
"18",81.874282766589,-4.47637508286372,0.244021565176047,-18.3441782271755,3.6744042693378e-75,4.75631219308726e-74
"19",33814.4078320251,-3.22758398103615,0.177269827863043,-18.2071817857788,4.52655406913026e-74,5.55098472688079e-73
"20",79.933904641156,2.74148244438743,0.152198586997353,18.0125354543213,1.55347124007034e-72,1.80979399468195e-71
"21",86.7246821570138,-4.84304143957206,0.275168254157266,-17.600291335948,2.45060394510953e-69,2.71900342481201e-68
"22",83.9677984352499,-4.50961515782034,0.278751577144505,-16.1779000643377,7.22157292109578e-59,7.64830223006962e-58
"23",34.8375927044793,-4.38879556488904,0.278881693837113,-15.7371231668308,8.41849226267462e-56,8.52829868349212e-55
"24",155.952197426983,-3.96210481124512,0.257477265958068,-15.388173384948,1.96501503769223e-53,1.90770209909287e-52
"25",96.0883484879971,-6.90024521081171,0.464364307159544,-14.8595512282579,6.03279497476422e-50,5.62256491648026e-49
"26",17690.5986467669,-3.10889894482583,0.211897712952319,-14.6716965535413,9.78670932659685e-49,8.77039720421948e-48
"27",369.198250112932,1.29869926534118,0.0892512897704039,14.5510419925812,5.7520168233321e-48,4.96377748087548e-47
"28",634.361702298377,-14.2528703264988,1.02303914034956,-13.9318915223799,4.05473024658216e-44,3.37411481233444e-43
"29",239.989795069709,1.73778430664649,0.128353304205698,13.539069503513,9.19462088667131e-42,7.38740229860143e-41
"30",147.550869238884,-1.41843166896989,0.106941055409294,-13.26367748608,3.75995586572785e-40,2.92023238904863e-39
"31",424.678553870249,0.76809945010746,0.0626309737139526,12.2638912435805,1.41536375691223e-34,1.06380566245339e-33
"32",34.385822219846,-2.61848676620592,0.21676850887563,-12.0796456080633,1.35301618263515e-33,9.85164907981217e-33
"33",177.760958475069,-11.9205655033627,1.02429346205211,-11.637842029647,2.64626479326391e-31,1.86842332372876e-30
"34",71.377398992713,-11.4234836447555,1.02295709464203,-11.1671190361635,5.90656642787669e-29,4.0477352285155e-28
"35",134.360705961482,-11.3702195088756,1.02245188645095,-11.1205423546559,9.96642740854263e-29,6.63479310340123e-28
"36",14793.4681859796,-11.1744958458103,1.02370603684511,-10.9157272142775,9.69502599575567e-28,6.2748362694752e-27
"37",239.692433214935,-1.06553758866573,0.097730957399198,-10.9027642522048,1.11808018322738e-27,7.04088331599945e-27
"38",42.2560779033707,3.91779691821206,0.36110962605156,10.8493283910761,2.00896046916252e-27,1.23180997188123e-26
"39",47.0629522355693,2.04883332761334,0.189232254652042,10.8270830011549,2.56186747084383e-27,1.53055159155541e-26
"40",101.267210474586,-7.79362917079466,0.726037035995355,-10.7344787998453,7.01134847561681e-27,4.08411048704679e-26
"41",131.104677472249,-2.37670587773657,0.222290625232493,-10.6918853426715,1.11089475510218e-26,6.30898875815842e-26
"42",1456.74159905061,-0.706127864996384,0.0660567752090589,-10.6897114302296,1.13724260876675e-26,6.30898875815842e-26
"43",92.1644481099581,-10.8430795099278,1.02371069555262,-10.5919373090797,3.24799178803559e-26,1.75995834095882e-25
"44",29.0829397734846,-3.19778136263495,0.308883288165875,-10.3527173050479,4.06773840297565e-25,2.15405238157574e-24
"45",49.3542115775037,-7.36545243923803,0.728505478704241,-10.1103597083973,4.97014555483621e-24,2.57343092061519e-23
"46",96.5330157292036,-8.44640776959558,0.836303013718671,-10.0996978739059,5.54126410144247e-24,2.80677072964369e-23
"47",312.391288545454,-10.2325011075594,1.02345776513194,-9.99797105085251,1.55551339344166e-23,7.71137490791293e-23
"48",61.6233377080205,1.61666643750361,0.161764995355931,9.9939200934446,1.62043774251259e-23,7.86587487511321e-23
"49",51.1131105172491,-10.1523565939303,1.02528052704953,-9.90202810458708,4.07917543837572e-23,1.93968954518682e-22
